//airport_id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_continent,iso_country,iso_region,municipality,continent,country,region,longest_runway_length,avgas_avail,jetfuel_avail,airport_use,runway_hard,runway_soft,runway_water,helipad,approach_VASI,approach_ALS,approach_ILS,msfs_compatible,msfs_addon
379,06NY,"small_airport","Murphy Field",42.836797,-76.437614,1100,NA,US,US-NY,,,,,,,,,,,,,,,,1
381,06OH,"small_airport","Hal Joy Airfield",41.50979995727539,-80.59120178222656,1160,NA,US,US-OH,,,,,,,,,,,,,,,,1
382,06OI,"small_airport","Green Acres Airport",39.734798431396484,-84.3822021484375,915,NA,US,US-OH,,,,,,,,,,,,,,,,1
384,06OR,"small_airport","Hayden Mountain Airport",45.4650993347168,-123.08000183105469,850,NA,US,US-OR,,,,,,,,,,,,,,,,1
385,06PA,"small_airport","Freefall Oz Airport",41.995792,-78.288152,1440,NA,US,US-PA,,,,,,,,,,,,,,,,1
388,06R,"small_airport","Grawunder Field",29.9419002532959,-96.24610137939453,289,NA,US,US-TX,,,,,,,,,,,,,,,,1
390,06TA,"small_airport","Glaser Field",30.90850067138672,-97.11689758300781,480,NA,US,US-TX,,,,,,,,,,,,,,,,1
391,06TE,"small_airport","Ainsworth Airport",30.312700271606445,-95.02690124511719,129,NA,US,US-TX,,,,,,,,,,,,,,,,1
392,06TN,"small_airport","Hunter STOLport",35.69729995727539,-86.95690155029297,640,NA,US,US-TN,,,,,,,,,,,,,,,,1
394,06TX,"small_airport","Diamond N Ranch Airport",30.057919,-95.812489,215,NA,US,US-TX,,,,,,,,,,,,,,,,1
395,06VA,"small_airport","Mount Horeb Field",38.249000549316406,-78.85530090332031,1160,NA,US,US-VA,,,,,,,,,,,,,,,,1
397,06WN,"small_airport","Western Airpark",46.92499923706055,-122.5530014038086,394,NA,US,US-WA,,,,,,,,,,,,,,,,1
399,06XS,"small_airport","Campbell Field",33.322933,-97.045019,546,NA,US,US-TX,,,,,,,,,,,,,,,,1
400,06Y,"small_airport","Herman Municipal Airport",45.83000183105469,-96.16059875488281,1068,NA,US,US-MN,,,,,,,,,,,,,,,,1
403,07AR,"small_airport","Morrilton Airport",35.194339,-92.802473,300,NA,US,US-AR,,,,,,,,,,,,,,,,1
404,07B,"small_airport","Blue Hill Airport",44.448001861572266,-68.5697021484375,360,NA,US,US-ME,,,,,,,,,,,,,,,,1
405,07CL,"small_airport","Richvale Airport",39.49769973754883,-121.77100372314453,100,NA,US,US-CA,,,,,,,,,,,,,,,,1
